longitude,latitude,significance,magnitudo,year,month,day,hour
-121.712,36.9695,14.0,0.95,1990,1,13,17
-118.462,37.5486667,18.0,1.07,1990,1,13,18
-118.4465,37.5383333,42.0,1.65,1990,1,13,18
-155.2701667,19.4168333,60.0,1.98,1990,1,13,18
147.213,15.789,400.0,5.1,1990,1,13,18
-122.1958333,46.2025,8.0,0.7,1990,1,13,18
-61.049,16.053,89.0,2.4,1990,1,13,18
-121.9575,37.146,60.0,1.97,1990,1,13,19
94.174,7.504,259.0,4.1,1990,1,13,19
167.7,-17.617,369.0,4.9,1990,1,13,19
117.826,-10.171,432.0,5.3,1990,1,13,20
-115.091,27.602,400.0,5.1,1990,1,13,20
-122.1861667,46.1981667,8.0,0.7,1990,1,13,20
7.495,44.197,44.0,1.7,1990,1,13,20
166.008,-10.812,449.0,5.4,1990,1,13,20
-118.9711667,37.6385,17.0,1.05,1990,1,13,20
-116.468,34.389,76.0,2.22,1990,1,13,20
-76.881,39.425,104.0,2.6,1990,1,13,20
27.158,36.082,259.0,4.1,1990,1,13,20
122.017,0.272,432.0,5.3,1990,1,13,21
-155.2881667,19.4025,53.0,1.85,1990,1,13,21
-0.458,43.08,15.0,1.0,1990,1,13,22
-124.3198333,40.3711667,28.0,1.36,1990,1,13,22
-118.226,35.228,42.0,1.65,1990,1,13,22
147.386,-6.96,271.0,4.2,1990,1,13,22
-117.12,34.63,86.0,2.36,1990,1,13,22
-122.0505,37.2011667,23.0,1.23,1990,1,13,22
27.303,36.073,340.0,4.7,1990,1,13,22
27.178,35.992,312.0,4.5,1990,1,13,23
-118.9675,37.6396667,13.0,0.93,1990,1,13,23
-149.0762,65.0665,26.0,1.3,1990,1,13,23
-122.7426667,38.7993333,23.0,1.21,1990,1,13,23
-122.8525,38.8478333,3.0,0.43,1990,1,13,23
124.052,-10.488,271.0,4.2,1990,1,13,23
27.058,36.065,211.0,3.7,1990,1,13,23
-122.8095,38.8183333,2.0,0.4,1990,1,13,23
-122.7908333,38.839,53.0,1.85,1990,1,13,23
-121.4171667,36.7501667,90.0,2.42,1990,1,13,23
27.187,36.039,211.0,3.7,1990,1,14,0
-74.248,6.316,312.0,4.5,1990,1,14,0
27.134,36.076,199.0,3.6,1990,1,14,0
-122.8131667,38.8175,23.0,1.22,1990,1,14,0
169.925,-21.288,369.0,4.9,1990,1,14,1
-121.8035,37.0713333,32.0,1.45,1990,1,14,1
27.152,36.056,312.0,4.5,1990,1,14,1
130.824,29.064,340.0,4.7,1990,1,14,1
152.45,-4.857,369.0,4.9,1990,1,14,2
-121.4591667,40.1751667,56.0,1.9,1990,1,14,2
27.102,36.127,271.0,4.2,1990,1,14,2
27.103,36.112,259.0,4.1,1990,1,14,2
-155.2613333,19.3945,60.0,1.97,1990,1,14,2
-118.226,35.224,57.0,1.93,1990,1,14,2
-118.4086667,37.4643333,34.0,1.48,1990,1,14,2
-115.752,33.363,22.0,1.2,1990,1,14,2
-121.8361667,37.0625,11.0,0.84,1990,1,14,3
91.971,37.819,554.0,6.0,1990,1,14,3
27.171,36.151,246.0,4.0,1990,1,14,3
-121.6765,36.9363333,19.0,1.11,1990,1,14,3
150.93,45.352,465.0,5.5,1990,1,14,3
6.73,44.811,112.0,2.7,1990,1,14,3
150.913,45.345,500.0,5.7,1990,1,14,3
-121.7436667,36.982,13.0,0.91,1990,1,14,3
-120.6045,35.7563333,29.0,1.37,1990,1,14,3
151.021,45.31,385.0,5.0,1990,1,14,3
-122.1715,47.6665,68.0,2.1,1990,1,14,3
-122.8106667,38.8163333,55.0,1.89,1990,1,14,4
150.92,45.356,271.0,4.2,1990,1,14,4
-148.5615,65.073,19.0,1.1,1990,1,14,4
27.17,36.014,199.0,3.6,1990,1,14,4
126.997,1.625,354.0,4.8,1990,1,14,4
150.451,45.627,312.0,4.5,1990,1,14,4
151.081,45.236,326.0,4.6,1990,1,14,4
-152.445,60.379,44.0,1.7,1990,1,14,5
27.212,36.154,222.0,3.8,1990,1,14,5
-155.2543333,19.4086667,62.0,2.01,1990,1,14,5
-116.454,33.504,47.0,1.75,1990,1,14,5
26.943,37.452,222.0,3.8,1990,1,14,5
126.455,5.346,385.0,5.0,1990,1,14,5
-117.708,36.023,19.0,1.11,1990,1,14,5
-120.5655,35.9973333,17.0,1.05,1990,1,14,6
-122.8073333,38.921,21.0,1.16,1990,1,14,6
27.126,36.174,259.0,4.1,1990,1,14,6
-121.033,36.611,26.0,1.31,1990,1,14,6
-121.3138333,36.6868333,61.0,1.99,1990,1,14,6
-122.9306667,38.7358333,20.0,1.15,1990,1,14,6
-121.513,40.466,7.0,0.68,1990,1,14,7
108.818,-8.208,385.0,5.0,1990,1,14,7
-122.8753333,38.8353333,19.0,1.11,1990,1,14,7
151.033,45.312,369.0,4.9,1990,1,14,7
-118.315,33.471,68.0,2.11,1990,1,14,7
27.111,36.087,234.0,3.9,1990,1,14,7
22.183,39.545,138.0,3.0,1990,1,14,7
-119.047,37.6291667,25.0,1.27,1990,1,14,7
-119.0753333,37.5975,15.0,0.99,1990,1,14,8
27.225,36.075,222.0,3.8,1990,1,14,8
-116.885,34.345,41.0,1.64,1990,1,14,8
27.149,36.118,211.0,3.7,1990,1,14,8
-118.8411667,37.6541667,2.0,0.37,1990,1,14,8
-152.748,60.5088,26.0,1.3,1990,1,14,8
-150.7733,61.6767,81.0,2.3,1990,1,14,9
-118.8111667,37.647,4.0,0.5,1990,1,14,9
8.513,43.954,121.0,2.8,1990,1,14,9
-122.8341667,38.8141667,34.0,1.49,1990,1,14,9
-121.337,36.7,18.0,1.07,1990,1,14,9
-177.205,-29.906,369.0,4.9,1990,1,14,9
-118.217,35.229,31.0,1.42,1990,1,14,9
-149.0983,65.0608,138.0,3.0,1990,1,14,9
-121.625,36.8865,28.0,1.36,1990,1,14,9
-155.2605,19.4055,84.0,2.34,1990,1,14,9
-121.6345,37.2481667,34.0,1.48,1990,1,14,10
-152.732,60.5002,15.0,1.0,1990,1,14,10
-118.209,35.21,15.0,1.0,1990,1,14,10
-155.2426667,19.4371667,40.0,1.61,1990,1,14,10
-116.027,33.11,16.0,1.03,1990,1,14,10
-118.215,35.219,19.0,1.1,1990,1,14,10
151.05,45.278,354.0,4.8,1990,1,14,10
-121.1716667,36.5768333,103.0,2.59,1990,1,14,10
-121.9638333,37.1881667,28.0,1.34,1990,1,14,10
-121.6561667,36.9188333,39.0,1.59,1990,1,14,11
-121.0926667,36.5121667,107.0,2.64,1990,1,14,11
-118.8788333,37.6376667,7.0,0.67,1990,1,14,11
-118.891,37.6573333,4.0,0.49,1990,1,14,11
8.828,43.801,81.0,2.3,1990,1,14,12
150.915,45.392,369.0,4.9,1990,1,14,12
-122.0615,37.1835,20.0,1.14,1990,1,14,12
-152.0942,62.6667,56.0,1.9,1990,1,14,12
-155.253,19.4291667,50.0,1.81,1990,1,14,13
-118.9331667,37.6461667,13.0,0.92,1990,1,14,13
-118.8268333,37.5458333,8.0,0.71,1990,1,14,13
-116.034,33.104,17.0,1.05,1990,1,14,13
-121.4865,36.8463333,18.0,1.09,1990,1,14,13
-116.256,33.258,15.0,1.0,1990,1,14,13
-176.385,-29.513,354.0,4.8,1990,1,14,13
-121.3193333,36.7298333,40.0,1.61,1990,1,14,14
-121.3206667,36.7295,11.0,0.83,1990,1,14,14
-89.511,36.189,35.0,1.5,1990,1,14,14
-147.348,64.8423,8.0,0.7,1990,1,14,14
-147.3472,64.8498,26.0,1.3,1990,1,14,14
-110.3493333,44.6313333,29.0,1.37,1990,1,14,14
26.082,35.407,211.0,3.7,1990,1,14,14
-147.3372,64.838,8.0,0.7,1990,1,14,14
-4.806,37.012,112.0,2.7,1990,1,14,15
-122.3453333,36.9978333,52.0,1.83,1990,1,14,15
-121.4085,36.7431667,15.0,0.99,1990,1,14,15
27.206,36.065,178.0,3.4,1990,1,14,15
-122.778,38.818,22.0,1.19,1990,1,14,15
-121.6101667,36.8823333,20.0,1.13,1990,1,14,15
-122.8251667,38.8505,35.0,1.51,1990,1,14,15
-122.8245,38.8535,5.0,0.56,1990,1,14,16
-121.8953333,37.0751667,6.0,0.62,1990,1,14,16
-122.0525,37.2035,74.0,2.19,1990,1,14,16
-155.5625,19.9245,46.0,1.72,1990,1,14,16
-124.4191667,40.46,57.0,1.92,1990,1,14,16
-147.3392,64.8447,12.0,0.9,1990,1,14,16
26.068,35.248,312.0,4.5,1990,1,14,17
-120.0488333,36.0996667,74.0,2.19,1990,1,14,17
-152.7345,60.4543,81.0,2.3,1990,1,14,17
-122.1545,37.7553333,41.0,1.63,1990,1,14,17
-121.0948333,36.5115,48.0,1.76,1990,1,14,17
-122.1898333,46.203,2.0,0.4,1990,1,14,17
-118.944,37.6448333,21.0,1.18,1990,1,14,17
-122.8301667,38.8371667,17.0,1.05,1990,1,14,17
-121.6486667,36.9983333,32.0,1.45,1990,1,14,17
27.132,36.086,222.0,3.8,1990,1,14,17
-121.0236667,36.4516667,96.0,2.5,1990,1,14,17
-155.2715,19.4211667,63.0,2.02,1990,1,14,17
-121.6165,36.8896667,22.0,1.19,1990,1,14,17
-118.214,35.226,53.0,1.85,1990,1,14,17
-121.0896667,36.5085,38.0,1.57,1990,1,14,17
-156.509,55.758,340.0,4.7,1990,1,14,18
-121.9695,37.1388333,30.0,1.39,1990,1,14,18
-122.7918333,38.8206667,23.0,1.23,1990,1,14,18
-122.8111667,38.7991667,20.0,1.15,1990,1,14,19
-121.6253333,36.896,61.0,1.99,1990,1,14,19
-118.215,35.224,81.0,2.3,1990,1,14,20
-119.0148333,37.6146667,5.0,0.56,1990,1,14,20
-122.7025,38.6201667,42.0,1.65,1990,1,14,20
-177.467,-29.709,572.0,6.1,1990,1,14,21
-177.628,-29.08,500.0,5.7,1990,1,14,21
-122.8245,38.842,22.0,1.2,1990,1,14,21
1.158,45.68,39.0,1.6,1990,1,14,21
1.157,45.692,68.0,2.1,1990,1,14,21
-121.6511667,36.9085,30.0,1.4,1990,1,14,21
-156.514,66.933,211.0,3.7,1990,1,14,21
27.156,36.089,298.0,4.4,1990,1,14,21
-121.6178333,36.8931667,6.0,0.61,1990,1,14,21
128.605,-5.571,354.0,4.8,1990,1,14,21
27.162,36.029,234.0,3.9,1990,1,14,21
146.098,21.348,400.0,5.1,1990,1,14,21
-121.6868333,36.953,14.0,0.94,1990,1,14,21
-122.8063333,38.8171667,11.0,0.85,1990,1,14,21
-116.429,33.492,20.0,1.15,1990,1,14,22
27.148,36.116,222.0,3.8,1990,1,14,22
120.421,18.827,298.0,4.4,1990,1,14,22
-122.8711667,38.8396667,46.0,1.73,1990,1,14,22
-118.9645,37.6295,60.0,1.97,1990,1,14,23
-155.3071667,19.407,65.0,2.06,1990,1,14,23
-118.8658333,37.6736667,9.0,0.78,1990,1,14,23
-122.8135,38.8013333,31.0,1.42,1990,1,15,0
-122.8135,38.8008333,4.0,0.51,1990,1,15,0
-0.782,48.837,104.0,2.6,1990,1,15,0
-128.352,44.025,312.0,4.5,1990,1,15,1
-121.597,36.8723333,9.0,0.75,1990,1,15,1
27.24,36.152,211.0,3.7,1990,1,15,1
-122.8163333,38.6481667,23.0,1.23,1990,1,15,1
-121.6768333,36.9366667,28.0,1.36,1990,1,15,1
-121.9206667,37.7355,24.0,1.26,1990,1,15,2
-120.9343333,35.3168333,24.0,1.25,1990,1,15,2
-118.9235,37.6416667,11.0,0.84,1990,1,15,3
-117.979,36.396,45.0,1.71,1990,1,15,3
103.317,30.688,354.0,4.8,1990,1,15,3
-155.6666667,19.1778333,73.0,2.18,1990,1,15,3
-122.803,38.8033333,26.0,1.31,1990,1,15,3
27.133,36.065,199.0,3.6,1990,1,15,4
-118.9248333,37.6395,7.0,0.66,1990,1,15,4
-116.067,33.772,65.0,2.06,1990,1,15,4
-116.077,33.769,91.0,2.43,1990,1,15,4
-155.2725,19.4133333,74.0,2.19,1990,1,15,4
-118.9245,37.6398333,11.0,0.85,1990,1,15,4
-122.2746667,46.3258333,35.0,1.5,1990,1,15,4
27.151,36.109,211.0,3.7,1990,1,15,4
-155.1318333,19.3288333,54.0,1.87,1990,1,15,4
110.365,-9.602,326.0,4.6,1990,1,15,4
-122.7366667,38.4931667,53.0,1.85,1990,1,15,4
-155.7015,19.956,33.0,1.46,1990,1,15,5
-116.297,33.354,16.0,1.01,1990,1,15,5
-118.21,37.988,298.0,4.4,1990,1,15,5
-149.0247,65.0187,44.0,1.7,1990,1,15,5
-150.5613,60.1358,26.0,1.3,1990,1,15,5
-116.014,33.196,16.0,1.01,1990,1,15,5
-147.9847,68.3607,148.0,3.1,1990,1,15,5
-152.7587,60.5172,39.0,1.6,1990,1,15,6
-89.581,36.254,39.0,1.6,1990,1,15,6
122.324,-48.784,326.0,4.6,1990,1,15,6
3.205,79.728,199.0,3.6,1990,1,15,6
-143.2235,60.4643,81.0,2.3,1990,1,15,6
-121.8288333,37.1283333,14.0,0.94,1990,1,15,7
-152.116,58.769,81.0,2.3,1990,1,15,7
-121.6121667,37.0195,8.0,0.74,1990,1,15,7
-121.7593333,37.0185,4.0,0.49,1990,1,15,8
14.654,45.824,158.0,3.2,1990,1,15,8
-122.8505,38.8786667,29.0,1.37,1990,1,15,8
-118.8661667,37.5401667,8.0,0.73,1990,1,15,8
-121.2566667,36.6426667,53.0,1.86,1990,1,15,9
-152.7687,60.5033,1.0,0.2,1990,1,15,9
-155.2766667,19.4126667,77.0,2.23,1990,1,15,9
127.051,-4.235,312.0,4.5,1990,1,15,9
-152.7023,58.9068,112.0,2.7,1990,1,15,10
-131.345,53.865,211.0,3.7,1990,1,15,10
20.158,37.864,168.0,3.3,1990,1,15,10
-122.7928333,38.8208333,63.0,2.03,1990,1,15,10
-122.8305,38.8118333,9.0,0.76,1990,1,15,10
-122.1961667,46.2116667,0.0,0.1,1990,1,15,10
126.385,10.092,400.0,5.1,1990,1,15,11
153.537,47.271,369.0,4.9,1990,1,15,11
-122.1876667,46.205,2.0,0.4,1990,1,15,11
-121.8416667,37.1098333,19.0,1.1,1990,1,15,12
-123.6516667,40.678,44.0,1.7,1990,1,15,12
-122.776,38.7891667,85.0,2.35,1990,1,15,12
122.147,24.403,400.0,5.1,1990,1,15,12
-121.0906667,36.5091667,39.0,1.59,1990,1,15,12
-118.88,38.1075,12.0,0.87,1990,1,15,12
-121.3348333,36.7408333,9.0,0.78,1990,1,15,13
-118.872,37.665,4.0,0.49,1990,1,15,13
-121.7403333,37.0125,17.0,1.04,1990,1,15,13
-155.2918333,19.3941667,74.0,2.2,1990,1,15,13
118.587,-11.311,259.0,4.1,1990,1,15,13
-126.116,42.579,284.0,4.3,1990,1,15,13
-122.0871667,47.4206667,104.0,2.6,1990,1,15,14
-118.9313333,37.6408333,12.0,0.87,1990,1,15,14
-149.5428,62.8348,56.0,1.9,1990,1,15,14
-118.916,37.6403333,14.0,0.94,1990,1,15,14
-117.367,32.681,67.0,2.08,1990,1,15,14
-117.396,32.654,102.0,2.57,1990,1,15,14
-117.368,32.676,83.0,2.32,1990,1,15,14
-117.369,32.682,87.0,2.38,1990,1,15,14
-122.8371667,38.8335,21.0,1.18,1990,1,15,14
-155.4881667,19.4511667,92.0,2.44,1990,1,15,14
-121.0915,36.508,26.0,1.31,1990,1,15,14
-117.648,36.082,29.0,1.37,1990,1,15,15
-118.9951667,37.5996667,7.0,0.68,1990,1,15,15
-114.047,44.854,138.0,3.0,1990,1,15,16
-116.432,33.398,12.0,0.9,1990,1,15,16
-116.485,33.467,50.0,1.8,1990,1,15,16
-140.0848,59.766,104.0,2.6,1990,1,15,16
-121.1811667,36.5801667,50.0,1.8,1990,1,15,16
-118.994,37.6051667,7.0,0.66,1990,1,15,16
-144.5635,59.069,298.0,4.4,1990,1,15,16
-155.2746667,19.4068333,84.0,2.34,1990,1,15,16
-117.722,35.949,25.0,1.27,1990,1,15,16
-120.6193333,36.136,27.0,1.33,1990,1,15,16
-121.811,37.0371667,15.0,0.99,1990,1,15,17
22.9,37.635,246.0,4.0,1990,1,15,17
-121.648,37.2728333,12.0,0.9,1990,1,15,17
-150.4014,65.9118,121.0,2.8,1990,1,15,17
-122.043,37.2356667,17.0,1.06,1990,1,15,17
-121.8143333,37.0323333,4.0,0.53,1990,1,15,18
7.329,45.045,74.0,2.2,1990,1,15,18
-155.2813333,19.4205,76.0,2.22,1990,1,15,18
-122.0908333,37.2995,23.0,1.21,1990,1,15,19
7.517,45.054,68.0,2.1,1990,1,15,19
-121.6901667,37.5338333,14.0,0.97,1990,1,15,19
166.804,-14.972,369.0,4.9,1990,1,15,19
-118.9446667,37.6465,16.0,1.02,1990,1,15,19
-122.171,46.2103333,1.0,0.2,1990,1,15,19
-155.1941667,19.3201667,31.0,1.42,1990,1,15,19
-118.9566667,37.64,7.0,0.68,1990,1,15,19
-123.2645,39.401,43.0,1.67,1990,1,15,19
24.831,38.769,168.0,3.3,1990,1,15,20
-122.0046667,37.9186667,29.0,1.38,1990,1,15,20
-118.9563333,37.6388333,7.0,0.66,1990,1,15,20
-118.9963333,37.6026667,8.0,0.74,1990,1,15,20
-118.9566667,37.6391667,10.0,0.81,1990,1,15,20
-151.2397,61.5555,10.0,0.8,1990,1,15,20
-118.9563333,37.6406667,6.0,0.64,1990,1,15,20
-118.9053333,37.691,7.0,0.68,1990,1,15,20
-152.2487,61.3097,15.0,1.0,1990,1,15,20
-118.7813333,38.0441667,62.0,2.01,1990,1,15,20
7.195,44.376,44.0,1.7,1990,1,15,20
-120.2791667,36.2368333,28.0,1.35,1990,1,15,21
-117.727,35.834,13.0,0.93,1990,1,15,21
-147.9838,64.239,19.0,1.1,1990,1,15,21
-121.78,36.999,28.0,1.35,1990,1,15,21
27.261,36.093,168.0,3.3,1990,1,15,21
-155.2943333,19.3966667,86.0,2.36,1990,1,15,21
-118.9561667,37.6395,11.0,0.85,1990,1,15,21
-118.956,37.6395,11.0,0.83,1990,1,15,21
-150.8248,61.023,22.0,1.2,1990,1,15,21
-123.8336667,40.507,83.0,2.32,1990,1,15,21
-118.9908333,37.507,14.0,0.94,1990,1,15,22
-118.219,35.223,41.0,1.63,1990,1,15,22
-122.8336667,38.8403333,11.0,0.85,1990,1,15,22
-118.7716667,37.4721667,10.0,0.8,1990,1,15,22
-148.3715,61.6598,44.0,1.7,1990,1,15,23
-117.68,35.03,48.0,1.76,1990,1,15,23
-122.7798333,38.8198333,11.0,0.86,1990,1,15,23
-121.6636667,36.9698333,10.0,0.82,1990,1,15,23
-116.627,34.948,70.0,2.14,1990,1,15,23
-121.3216667,47.7398333,35.0,1.5,1990,1,15,23
-122.8246667,38.8418333,13.0,0.91,1990,1,15,23
-70.844,-35.035,246.0,4.0,1990,1,15,23
-122.1895,46.2005,2.0,0.4,1990,1,15,23
-74.199,-8.414,326.0,4.6,1990,1,15,23
-155.294,19.4298333,80.0,2.28,1990,1,16,0
-118.8768333,37.6748333,31.0,1.41,1990,1,16,1
-112.63,41.7636667,55.0,1.89,1990,1,16,1
-121.6373333,36.9806667,17.0,1.04,1990,1,16,1
-145.783,59.6227,178.0,3.4,1990,1,16,1
-155.2801667,19.4043333,92.0,2.45,1990,1,16,2
-155.4453333,19.405,36.0,1.52,1990,1,16,3
-148.8573,62.039,39.0,1.6,1990,1,16,3
-122.0856667,37.336,19.0,1.12,1990,1,16,3
-121.3325,36.7016667,47.0,1.75,1990,1,16,3
126.924,8.765,326.0,4.6,1990,1,16,4
-121.7083333,37.3416667,12.0,0.88,1990,1,16,4
-123.5715,39.8315,18.0,1.09,1990,1,16,4
-121.7071667,37.3428333,99.0,2.54,1990,1,16,4
-121.709,37.344,14.0,0.96,1990,1,16,4
-121.7088333,37.344,53.0,1.85,1990,1,16,4
-121.0105,36.4365,27.0,1.33,1990,1,16,4
-155.2588333,19.4345,72.0,2.16,1990,1,16,5
-121.7056667,37.343,8.0,0.73,1990,1,16,5
-123.2643333,39.3993333,44.0,1.7,1990,1,16,5
-129.349,44.221,271.0,4.2,1990,1,16,5
-118.257,34.085,60.0,1.97,1990,1,16,6
-118.929,37.6396667,17.0,1.06,1990,1,16,6
-155.1211667,19.3258333,123.0,2.83,1990,1,16,6
-151.2292,60.996,112.0,2.7,1990,1,16,6
-116.302,33.316,5.0,0.55,1990,1,16,7
20.94,37.234,259.0,4.1,1990,1,16,7
-155.1156667,19.3341667,51.0,1.82,1990,1,16,7
-119.701,34.404,88.0,2.39,1990,1,16,7
-117.842,33.007,98.0,2.53,1990,1,16,7
14.776,46.508,81.0,2.3,1990,1,16,7
-115.643,33.162,84.0,2.34,1990,1,16,7
-178.085,-31.664,500.0,5.7,1990,1,16,7
-111.9176667,39.0073333,35.0,1.51,1990,1,16,7
-121.663,36.922,17.0,1.05,1990,1,16,7
-111.9131667,39.0111667,116.0,2.74,1990,1,16,7
-177.996,-31.725,482.0,5.6,1990,1,16,7
-111.9125,39.0135,40.0,1.61,1990,1,16,7
-111.9213333,39.01,31.0,1.42,1990,1,16,8
15.587,51.303,259.0,4.1,1990,1,16,8
-111.9171667,39.0155,46.0,1.72,1990,1,16,8
-152.7497,60.5105,26.0,1.3,1990,1,16,8
-122.1605,37.3635,5.0,0.57,1990,1,16,8
-118.851,37.6143333,33.0,1.47,1990,1,16,8
132.381,-5.253,385.0,5.0,1990,1,16,8
-155.2735,19.4073333,82.0,2.31,1990,1,16,8
-155.3966667,19.3558333,31.0,1.43,1990,1,16,8
-118.9578333,37.6383333,52.0,1.83,1990,1,16,9
-117.833,33.054,98.0,2.52,1990,1,16,9
-117.836,33.037,37.0,1.55,1990,1,16,9
-102.031,17.038,246.0,4.0,1990,1,16,10
-152.153,60.3428,89.0,2.4,1990,1,16,10
-121.9638333,37.2051667,39.0,1.6,1990,1,16,10
-178.046,-31.587,482.0,5.6,1990,1,16,10
-121.8213333,37.0545,5.0,0.58,1990,1,16,10
-122.8186667,38.802,19.0,1.1,1990,1,16,11
-122.1965,46.2058333,0.0,0.0,1990,1,16,11
-149.2195,62.9582,188.0,3.5,1990,1,16,11
-155.2625,19.407,68.0,2.11,1990,1,16,11
-121.6795,37.3006667,11.0,0.86,1990,1,16,11
-156.1708333,19.6535,106.0,2.62,1990,1,16,12
-121.868,37.1101667,110.0,2.68,1990,1,16,12
150.563,-6.427,369.0,4.9,1990,1,16,12
-121.8713333,37.108,14.0,0.96,1990,1,16,12
-121.8666667,37.1075,17.0,1.05,1990,1,16,12
137.783,-5.137,246.0,4.0,1990,1,16,12
-149.6472,62.1228,121.0,2.8,1990,1,16,12
-117.833,33.957,77.0,2.24,1990,1,16,12
-127.402,43.56,482.0,5.6,1990,1,16,12
-117.406,35.993,77.0,2.23,1990,1,16,13
-155.2625,19.4203333,45.0,1.71,1990,1,16,13
-155.2523333,19.4306667,63.0,2.02,1990,1,16,14
24.251,42.194,129.0,2.9,1990,1,16,14
-122.8146667,39.9838333,78.0,2.25,1990,1,16,14
-152.7225,60.0318,74.0,2.2,1990,1,16,14
46.776,33.218,340.0,4.7,1990,1,16,14
-123.1371667,38.9486667,26.0,1.3,1990,1,16,14
-118.9118333,37.6503333,3.0,0.47,1990,1,16,15
31.169,34.561,148.0,3.1,1990,1,16,15
-121.9671667,37.1405,21.0,1.16,1990,1,16,15
-155.2705,19.4133333,65.0,2.06,1990,1,16,16
154.106,-5.205,326.0,4.6,1990,1,16,16
-122.824,38.8258333,16.0,1.02,1990,1,16,16
-121.8346667,37.112,20.0,1.15,1990,1,16,16
-155.2513333,19.3071667,43.0,1.68,1990,1,16,16
-120.4311667,37.9278333,15.0,1.0,1990,1,16,16
-122.1878333,46.1943333,1.0,0.2,1990,1,16,17
129.956,29.355,284.0,4.3,1990,1,16,18
-118.425,35.555,28.0,1.34,1990,1,16,18
-118.882,37.6088333,18.0,1.07,1990,1,16,18
-118.391,37.5098333,31.0,1.41,1990,1,16,18
-155.279,19.4125,81.0,2.3,1990,1,16,19
-118.9578333,37.641,12.0,0.9,1990,1,16,19
-118.9575,37.6401667,7.0,0.66,1990,1,16,19
-122.1988333,46.2018333,1.0,0.2,1990,1,16,19
147.25,-5.197,369.0,4.9,1990,1,16,19
-121.636,36.964,9.0,0.75,1990,1,16,20
-118.017,36.167,104.0,2.6,1990,1,16,20
-124.2975,40.2425,449.0,5.4,1990,1,16,20
-150.6378,60.7418,30.0,1.4,1990,1,16,21
-124.3653333,40.2376667,199.0,3.6,1990,1,16,21
-122.1526667,46.656,12.0,0.9,1990,1,16,21
-116.496,35.124,30.0,1.4,1990,1,16,21
-121.3216667,36.7283333,31.0,1.42,1990,1,16,21
-118.413,35.731,24.0,1.25,1990,1,16,21
-121.6716667,37.2963333,19.0,1.12,1990,1,16,21
-118.902,33.86,55.0,1.89,1990,1,16,21
-121.3205,36.7286667,17.0,1.05,1990,1,16,21
-121.6251667,36.9773333,11.0,0.83,1990,1,16,21
-155.1751667,19.3336667,32.0,1.44,1990,1,16,22
-121.321,36.7281667,21.0,1.17,1990,1,16,22
-121.124,36.5748333,7.0,0.69,1990,1,16,22
-117.5,33.85,52.0,1.83,1990,1,16,22
-122.3818333,38.8275,86.0,2.36,1990,1,16,22
-121.4843333,37.0446667,11.0,0.83,1990,1,16,23
-118.384,33.798,63.0,2.02,1990,1,16,23
-155.4696667,19.502,21.0,1.18,1990,1,17,0
-155.2941667,19.4498333,97.0,2.51,1990,1,17,0
-122.7433333,38.7936667,48.0,1.77,1990,1,17,0
-155.3003333,19.7423333,79.0,2.27,1990,1,17,1
-146.7427,61.7795,68.0,2.1,1990,1,17,1
-122.1998333,46.1973333,0.0,0.1,1990,1,17,1
-122.2105,46.2061667,0.0,0.0,1990,1,17,1
-178.005,-32.336,340.0,4.7,1990,1,17,2
-122.1876667,46.2005,10.0,0.8,1990,1,17,2
-61.335,16.342,68.0,2.1,1990,1,17,2
7.516,44.417,121.0,2.8,1990,1,17,2
-118.8693333,37.5746667,8.0,0.71,1990,1,17,2
-178.68,-32.652,354.0,4.8,1990,1,17,3
-118.958,37.6413333,7.0,0.66,1990,1,17,3
-155.2755,19.4345,51.0,1.82,1990,1,17,3
-118.9931667,37.557,11.0,0.86,1990,1,17,3
-112.2606667,38.3958333,127.0,2.87,1990,1,17,3
-122.1833333,46.2001667,0.0,-0.2,1990,1,17,4
-118.8685,37.573,17.0,1.04,1990,1,17,4
-121.68,36.9403333,9.0,0.77,1990,1,17,4
16.078,51.469,178.0,3.4,1990,1,17,4
-118.8951667,37.6261667,9.0,0.75,1990,1,17,4
-155.3715,19.3803333,84.0,2.33,1990,1,17,4
-89.482,36.44,30.0,1.4,1990,1,17,4
-121.4806667,36.9056667,3.0,0.42,1990,1,17,4
-117.226,33.965,50.0,1.81,1990,1,17,4
-1.001,43.134,15.0,1.0,1990,1,17,5
-118.8708333,37.5768333,48.0,1.77,1990,1,17,5
21.642,38.301,138.0,3.0,1990,1,17,5
-120.5571667,35.9953333,22.0,1.19,1990,1,17,5
-121.6813333,36.9468333,31.0,1.43,1990,1,17,5
116.995,-31.673,416.0,5.2,1990,1,17,6
-122.7793333,38.8108333,36.0,1.52,1990,1,17,6
-155.2325,19.4456667,62.0,2.0,1990,1,17,7
-152.1888,60.8388,68.0,2.1,1990,1,17,7
-148.396,64.349,246.0,4.0,1990,1,17,7
6.354,44.405,81.0,2.3,1990,1,17,7
-121.48,36.9051667,3.0,0.42,1990,1,17,7
-122.7985,38.8345,28.0,1.34,1990,1,17,7
27.091,36.052,284.0,4.3,1990,1,17,7
-155.2831667,19.4178333,55.0,1.89,1990,1,17,8
-118.9033333,37.655,12.0,0.88,1990,1,17,8
-121.7406667,36.9871667,35.0,1.51,1990,1,17,8
126.576,9.928,369.0,4.9,1990,1,17,9
-121.7305,36.9935,5.0,0.55,1990,1,17,9
-117.749,33.91,48.0,1.76,1990,1,17,9
